year,month,day,statefips,death_rate,new_death_rate
2020,3,17,6,0.0354,0.00398
2020,3,17,8,0.0521,0.00744
2020,3,17,9,0,0
2020,3,17,10,0,0
2020,3,17,11,0,0
2020,3,17,12,0.0279,0.00266
2020,3,17,13,0.00942,0.00135
2020,3,17,15,0,0
2020,3,17,16,0,0
2020,3,17,17,0.00789,0.00113
2020,3,17,18,0.0297,0.00424
2020,3,17,19,0,0
2020,3,17,20,0.0343,0.0049
2020,3,17,21,0.0224,0.0032
2020,3,17,22,0.108,0.0154
2020,3,17,23,0,0
2020,3,17,24,0,0
2020,3,17,25,0,0
2020,3,17,26,0,0
2020,3,17,27,0,0
2020,3,17,28,0,0
2020,3,17,29,0,0
2020,3,17,30,0,0
2020,3,17,31,0,0
2020,3,17,32,0.0325,0.00464
2020,3,17,33,0,0
2020,3,17,34,0.0338,0.00322
2020,3,17,35,0,0
2020,3,17,36,0.0925,0.0132
2020,3,17,37,0,0
2020,3,17,38,0,0
2020,3,17,39,0,0
2020,3,17,40,0,0
2020,3,17,41,0.0474,0.00677
2020,3,17,42,0,0
2020,3,17,44,0,0
2020,3,17,45,0.0194,0.00277
2020,3,17,46,0.113,0
2020,3,17,47,0,0
2020,3,17,48,0.00345,0.000493
2020,3,17,49,0,0
2020,3,17,50,0,0
2020,3,17,51,0.0234,0.00335
2020,3,17,53,0.709,0.0563
2020,3,17,54,0,0
2020,3,17,55,0,0
2020,3,17,56,0,0
2020,3,18,1,0,0
2020,3,18,2,0,0
2020,3,18,4,0,0
2020,3,18,5,0,0
2020,3,18,6,0.043,0.0047
2020,3,18,8,0.0521,0.00744
2020,3,18,9,0.028,0.00401
2020,3,18,10,0,0
2020,3,18,11,0,0
2020,3,18,12,0.0326,0.00333
2020,3,18,13,0.0283,0.00404
2020,3,18,15,0,0
2020,3,18,16,0,0
2020,3,18,17,0.00789,0.00113
2020,3,18,18,0.0297,0.00424
2020,3,18,19,0,0
2020,3,18,20,0.0343,0.0049
2020,3,18,21,0.0224,0.0032
2020,3,18,22,0.151,0.0215
2020,3,18,23,0,0
2020,3,18,24,0.0165,0.00236
2020,3,18,25,0,0
2020,3,18,26,0.01,0.00143
2020,3,18,27,0,0
2020,3,18,28,0,0
2020,3,18,29,0.0163,0.00233
2020,3,18,30,0,0
2020,3,18,31,0,0
2020,3,18,32,0.0325,0.00464
2020,3,18,33,0,0
2020,3,18,34,0.0563,0.00643
2020,3,18,35,0,0
2020,3,18,36,0.164,0.0235
2020,3,18,37,0,0
2020,3,18,38,0,0
2020,3,18,39,0,0
2020,3,18,40,0,0
2020,3,18,41,0.0711,0.0102
2020,3,18,42,0.00781,0.00112
2020,3,18,44,0,0
2020,3,18,45,0.0194,0.00277
2020,3,18,46,0.113,0
2020,3,18,47,0,0
2020,3,18,48,0.0069,0.000985
2020,3,18,49,0,0
2020,3,18,50,0,0
2020,3,18,51,0.0234,0.00335
2020,3,18,53,0.893,0.0732
2020,3,18,54,0,0
2020,3,18,55,0,0
2020,3,18,56,0,0
2020,3,19,1,0,0
2020,3,19,2,0,0
2020,3,19,4,0,0
2020,3,19,5,0,0
2020,3,19,6,0.0481,0.00542
2020,3,19,8,0.0868,0.00992
2020,3,19,9,0.112,0.016
2020,3,19,10,0,0
2020,3,19,11,0,0
2020,3,19,12,0.0372,0.00399
2020,3,19,13,0.0942,0.0121
2020,3,19,15,0,0
2020,3,19,16,0,0
2020,3,19,17,0.0316,0.00451
2020,3,19,18,0.0297,0.00424
2020,3,19,19,0,0
2020,3,19,20,0.0343,0
2020,3,19,21,0.0448,0.0064
2020,3,19,22,0.215,0.0307
2020,3,19,23,0,0
2020,3,19,24,0.0165,0.00236
2020,3,19,25,0,0
2020,3,19,26,0.03,0.00429
2020,3,19,27,0,0
2020,3,19,28,0.0336,0.0048
2020,3,19,29,0.0163,0.00233
2020,3,19,30,0,0
2020,3,19,31,0,0
2020,3,19,32,0.0325,0.00464
2020,3,19,33,0,0
2020,3,19,34,0.101,0.0129
2020,3,19,35,0,0
2020,3,19,36,0.2,0.0286
2020,3,19,37,0,0
2020,3,19,38,0,0
2020,3,19,39,0,0
2020,3,19,40,0.0253,0.00361
2020,3,19,41,0.0711,0.0102
2020,3,19,42,0.00781,0.00112
2020,3,19,44,0,0
2020,3,19,45,0.0194,0.00277
2020,3,19,46,0.113,0
2020,3,19,47,0,0
2020,3,19,48,0.0138,0.00197
2020,3,19,49,0,0
2020,3,19,50,0.321,0.0458
2020,3,19,51,0.0234,0.00335
2020,3,19,53,0.985,0.0807
2020,3,19,54,0,0
2020,3,19,55,0.0343,0.00491
2020,3,19,56,0,0
2020,3,20,1,0,0
2020,3,20,2,0,0
2020,3,20,4,0.0137,0.00196
2020,3,20,5,0,0
2020,3,20,6,0.0607,0.00687
2020,3,20,8,0.0868,0.00744
2020,3,20,9,0.112,0.016
2020,3,20,10,0,0
2020,3,20,11,0,0
2020,3,20,12,0.0419,0.00466
2020,3,20,13,0.132,0.0175
2020,3,20,15,0,0
2020,3,20,16,0,0
2020,3,20,17,0.0395,0.00564
2020,3,20,18,0.0743,0.0106
2020,3,20,19,0,0
2020,3,20,20,0.0343,0
2020,3,20,21,0.0448,0.0064
2020,3,20,22,0.215,0.0307
2020,3,20,23,0,0
2020,3,20,24,0.0331,0.00473
2020,3,20,25,0.0145,0.00207
2020,3,20,26,0.0401,0.00572
2020,3,20,27,0,0
2020,3,20,28,0.0336,0.0048
2020,3,20,29,0.0489,0.00698
2020,3,20,30,0,0
2020,3,20,31,0,0
2020,3,20,32,0.0649,0.00928
2020,3,20,33,0,0
2020,3,20,34,0.124,0.0161
2020,3,20,35,0,0
2020,3,20,36,0.35,0.0499
2020,3,20,37,0,0
2020,3,20,38,0,0
2020,3,20,39,0.00855,0.00122
2020,3,20,40,0.0253,0.00361
2020,3,20,41,0.0711,0.0102
2020,3,20,42,0.00781,0.00112
2020,3,20,44,0,0
2020,3,20,45,0.0583,0.00832
2020,3,20,46,0.113,0
2020,3,20,47,0,0
2020,3,20,48,0.0172,0.00246
2020,3,20,49,0,0
2020,3,20,50,0.321,0.0458
2020,3,20,51,0.0234,0.00335
2020,3,20,53,1.09,0.0863
2020,3,20,54,0,0
2020,3,20,55,0.0515,0.00736
2020,3,20,56,0,0
2020,3,21,1,0,0
2020,3,21,2,0,0
2020,3,21,4,0.0137,0.00196
2020,3,21,5,0,0
2020,3,21,6,0.0709,0.00832
2020,3,21,8,0.104,0.00992
2020,3,21,9,0.14,0.02
2020,3,21,10,0,0
2020,3,21,11,0.142,0.0202
2020,3,21,12,0.0512,0.00532
2020,3,21,13,0.188,0.0256
2020,3,21,15,0,0
2020,3,21,16,0,0
2020,3,21,17,0.0473,0.00676
2020,3,21,18,0.0891,0.0127
2020,3,21,19,0,0
2020,3,21,20,0.0687,0.0049
2020,3,21,21,0.0671,0.00959
2020,3,21,22,0.344,0.0461
2020,3,21,23,0,0
2020,3,21,24,0.0496,0.00709
2020,3,21,25,0.029,0.00415
2020,3,21,26,0.0601,0.00858
2020,3,21,27,0.0177,0.00253
2020,3,21,28,0.0336,0.0048
2020,3,21,29,0.0489,0.00698
2020,3,21,30,0,0
2020,3,21,31,0,0
2020,3,21,32,0.0649,0.00928
2020,3,21,33,0,0
2020,3,21,34,0.18,0.0225
2020,3,21,35,0,0
2020,3,21,36,0.488,0.0683
2020,3,21,37,0,0
2020,3,21,38,0,0
2020,3,21,39,0.0257,0.00367
2020,3,21,40,0.0253,0.00361
2020,3,21,41,0.0948,0.0102
2020,3,21,42,0.0156,0.00223
2020,3,21,44,0,0
2020,3,21,45,0.0583,0.00832
2020,3,21,46,0.113,0
2020,3,21,47,0.0293,0.00418
2020,3,21,48,0.0172,0.00246
2020,3,21,49,0,0
2020,3,21,50,0.321,0.0458
2020,3,21,51,0.0351,0.00335
2020,3,21,53,1.25,0.103
2020,3,21,54,0,0
2020,3,21,55,0.0687,0.00981
2020,3,21,56,0,0
2020,3,22,1,0,0
2020,3,22,2,0,0
2020,3,22,4,0.0275,0.00393
2020,3,22,5,0,0
2020,3,22,6,0.0886,0.0105
2020,3,22,8,0.122,0.0124
2020,3,22,9,0.224,0.0321
2020,3,22,10,0,0
2020,3,22,11,0.142,0.0202
2020,3,22,12,0.0605,0.00665
2020,3,22,13,0.235,0.0323
2020,3,22,15,0,0
2020,3,22,16,0,0
2020,3,22,17,0.071,0.0101
2020,3,22,18,0.134,0.0191
2020,3,22,19,0,0
2020,3,22,20,0.0687,0.0049
2020,3,22,21,0.0671,0.00959
2020,3,22,22,0.43,0.0553
2020,3,22,23,0,0
2020,3,22,24,0.0496,0.00709
2020,3,22,25,0.0725,0.0104
2020,3,22,26,0.0901,0.0129
2020,3,22,27,0.0177,0.00253
2020,3,22,28,0.0336,0.0048
2020,3,22,29,0.0489,0.00698
2020,3,22,30,0,0
2020,3,22,31,0,0
2020,3,22,32,0.0649,0.00928
2020,3,22,33,0,0
2020,3,22,34,0.225,0.029
2020,3,22,35,0,0
2020,3,22,36,0.73,0.0999
2020,3,22,37,0,0
2020,3,22,38,0,0
2020,3,22,39,0.0257,0.00367
2020,3,22,40,0.0505,0.00722
2020,3,22,41,0.119,0.0135
2020,3,22,42,0.0234,0.00335
2020,3,22,44,0,0
2020,3,22,45,0.0583,0.00832
2020,3,22,46,0.113,0
2020,3,22,47,0.0293,0.00418
2020,3,22,48,0.0241,0.00345
2020,3,22,49,0.0312,0.00446
2020,3,22,50,0.321,0.0458
2020,3,22,51,0.0703,0.00837
2020,3,22,53,1.27,0.103
2020,3,22,54,0,0
2020,3,22,55,0.0687,0.00981
2020,3,22,56,0,0
2020,3,23,1,0,0
2020,3,23,2,0,0
2020,3,23,4,0.0275,0.00393
2020,3,23,5,0,0
2020,3,23,6,0.0987,0.0101
2020,3,23,8,0.174,0.0198
2020,3,23,9,0.28,0.0401
2020,3,23,10,0,0
2020,3,23,11,0.283,0.0405
2020,3,23,12,0.0838,0.00931
2020,3,23,13,0.235,0.0323
2020,3,23,15,0,0
2020,3,23,16,0,0
2020,3,23,17,0.0947,0.0135
2020,3,23,18,0.178,0.0233
2020,3,23,19,0,0
2020,3,23,20,0.0687,0.0049
2020,3,23,21,0.0671,0.0064
2020,3,23,22,0.731,0.0953
2020,3,23,23,0,0
2020,3,23,24,0.0496,0.00709
2020,3,23,25,0.131,0.0187
2020,3,23,26,0.16,0.0229
2020,3,23,27,0.0177,0.00253
2020,3,23,28,0.0336,0.0048
2020,3,23,29,0.0652,0.00931
2020,3,23,30,0,0
2020,3,23,31,0,0
2020,3,23,32,0.13,0.0139
2020,3,23,33,0.0735,0.0105
2020,3,23,34,0.304,0.0386
2020,3,23,35,0,0
2020,3,23,36,0.941,0.127
2020,3,23,37,0,0
2020,3,23,38,0,0
2020,3,23,39,0.0513,0.00733
2020,3,23,40,0.0505,0.00722
2020,3,23,41,0.119,0.0135
2020,3,23,42,0.0469,0.0067
2020,3,23,44,0,0
2020,3,23,45,0.0971,0.0111
2020,3,23,46,0.113,0
2020,3,23,47,0.0293,0.00418
2020,3,23,48,0.0241,0.00296
2020,3,23,49,0.0312,0.00446
2020,3,23,50,0.321,0.0458
2020,3,23,51,0.0703,0.00837
2020,3,23,53,1.44,0.116
2020,3,23,54,0,0
2020,3,23,55,0.0859,0.0123
2020,3,23,56,0,0
2020,3,24,1,0,0
2020,3,24,2,0,0
2020,3,24,4,0.0824,0.0118
2020,3,24,5,0.0663,0.00947
2020,3,24,6,0.132,0.0137
2020,3,24,8,0.191,0.0198
2020,3,24,9,0.337,0.0481
2020,3,24,10,0,0
2020,3,24,11,0.283,0.0405
2020,3,24,12,0.0931,0.00931
2020,3,24,13,0.358,0.0498
2020,3,24,15,0,0
2020,3,24,16,0,0
2020,3,24,17,0.126,0.0169
2020,3,24,18,0.253,0.0318
2020,3,24,19,0.0317,0.00453
2020,3,24,20,0.103,0.00981
2020,3,24,21,0.0671,0.0064
2020,3,24,22,0.99,0.126
2020,3,24,23,0,0
2020,3,24,24,0.0662,0.00945
2020,3,24,25,0.16,0.0228
2020,3,24,26,0.24,0.0343
2020,3,24,27,0.0177,0.00253
2020,3,24,28,0.0336,0.0048
2020,3,24,29,0.0815,0.0116
2020,3,24,30,0,0
2020,3,24,31,0,0
2020,3,24,32,0.195,0.0232
2020,3,24,33,0.0735,0.0105
2020,3,24,34,0.495,0.0659
2020,3,24,35,0,0
2020,3,24,36,1.36,0.181
2020,3,24,37,0,0
2020,3,24,38,0,0
2020,3,24,39,0.0684,0.00978
2020,3,24,40,0.0758,0.0108
2020,3,24,41,0.19,0.0203
2020,3,24,42,0.0625,0.00893
2020,3,24,44,0,0
2020,3,24,45,0.155,0.0194
2020,3,24,46,0.113,0
2020,3,24,47,0.0293,0.00418
2020,3,24,48,0.0379,0.00493
2020,3,24,49,0.0312,0.00446
2020,3,24,50,1.12,0.16
2020,3,24,51,0.082,0.00837
2020,3,24,53,1.62,0.129
2020,3,24,54,0,0
2020,3,24,55,0.0859,0.0123
2020,3,24,56,0,0
2020,3,25,1,0.0204,0.00291
2020,3,25,2,0,0
2020,3,25,4,0.0824,0.0118
2020,3,25,5,0.0663,0.00947
2020,3,25,6,0.172,0.0184
2020,3,25,8,0.33,0.0397
2020,3,25,9,0.533,0.0721
2020,3,25,10,0,0
2020,3,25,11,0.283,0.0405
2020,3,25,12,0.107,0.0106
2020,3,25,13,0.443,0.0592
2020,3,25,15,0,0
2020,3,25,16,0,0
2020,3,25,17,0.166,0.0225
2020,3,25,18,0.282,0.0361
2020,3,25,19,0.0317,0.00453
2020,3,25,20,0.103,0.00981
2020,3,25,21,0.112,0.0128
2020,3,25,22,1.4,0.178
2020,3,25,23,0,0
2020,3,25,24,0.0662,0.00709
2020,3,25,25,0.218,0.0311
2020,3,25,26,0.431,0.0601
2020,3,25,27,0.0177,0.00253
2020,3,25,28,0.168,0.024
2020,3,25,29,0.13,0.0163
2020,3,25,30,0,0
2020,3,25,31,0,0
2020,3,25,32,0.325,0.0417
2020,3,25,33,0.0735,0.0105
2020,3,25,34,0.698,0.0917
2020,3,25,35,0.0477,0.00681
2020,3,25,36,1.96,0.256
2020,3,25,37,0.00953,0.00136
2020,3,25,38,0,0
2020,3,25,39,0.0941,0.0134
2020,3,25,40,0.126,0.0181
2020,3,25,41,0.237,0.0237
2020,3,25,42,0.0937,0.0123
2020,3,25,44,0,0
2020,3,25,45,0.155,0.0194
2020,3,25,46,0.113,0
2020,3,25,47,0.0439,0.00628
2020,3,25,48,0.0448,0.00542
2020,3,25,49,0.0312,0.00446
2020,3,25,50,1.28,0.183
2020,3,25,51,0.105,0.0117
2020,3,25,53,1.71,0.116
2020,3,25,54,0,0
2020,3,25,55,0.12,0.0172
2020,3,25,56,0,0
2020,3,26,1,0.0612,0.00874
2020,3,26,2,0,0
2020,3,26,4,0.11,0.0157
2020,3,26,5,0.0994,0.0142
2020,3,26,6,0.21,0.0231
2020,3,26,8,0.417,0.0471
2020,3,26,9,0.589,0.0681
2020,3,26,10,0.103,0.0147
2020,3,26,11,0.425,0.0607
2020,3,26,12,0.135,0.014
2020,3,26,13,0.527,0.0619
2020,3,26,15,0,0
2020,3,26,16,0.168,0.024
2020,3,26,17,0.205,0.0248
2020,3,26,18,0.342,0.0446
2020,3,26,19,0.0317,0.00453
2020,3,26,20,0.103,0.00981
2020,3,26,21,0.112,0.00959
2020,3,26,22,1.79,0.224
2020,3,26,23,0,0
2020,3,26,24,0.0662,0.00709
2020,3,26,25,0.363,0.0518
2020,3,26,26,0.631,0.0858
2020,3,26,27,0.0355,0.00507
2020,3,26,28,0.202,0.024
2020,3,26,29,0.13,0.0163
2020,3,26,30,0,0
2020,3,26,31,0,0
2020,3,26,32,0.325,0.0417
2020,3,26,33,0.0735,0.0105
2020,3,26,34,0.923,0.117
2020,3,26,35,0.0477,0.00681
2020,3,26,36,2.58,0.34
2020,3,26,37,0.0191,0.00272
2020,3,26,38,0,0
2020,3,26,39,0.128,0.0183
2020,3,26,40,0.177,0.0217
2020,3,26,41,0.261,0.0271
2020,3,26,42,0.125,0.0167
2020,3,26,44,0,0
2020,3,26,45,0.175,0.0222
2020,3,26,46,0.113,0
2020,3,26,47,0.0439,0.00628
2020,3,26,48,0.0724,0.00838
2020,3,26,49,0.0312,0.00446
2020,3,26,50,1.44,0.16
2020,3,26,51,0.164,0.0201
2020,3,26,53,2,0.144
2020,3,26,54,0,0
2020,3,26,55,0.172,0.0196
2020,3,26,56,0,0
2020,3,27,1,0.0816,0.0117
2020,3,27,2,0.137,0.0195
2020,3,27,4,0.206,0.0275
2020,3,27,5,0.0994,0.0142
2020,3,27,6,0.263,0.0289
2020,3,27,8,0.538,0.0645
2020,3,27,9,0.757,0.0922
2020,3,27,10,0.205,0.0293
2020,3,27,11,0.425,0.0607
2020,3,27,12,0.214,0.0246
2020,3,27,13,0.603,0.0673
2020,3,27,15,0,0
2020,3,27,16,0.224,0.032
2020,3,27,17,0.292,0.0361
2020,3,27,18,0.475,0.0573
2020,3,27,19,0.0951,0.0136
2020,3,27,20,0.137,0.0147
2020,3,27,21,0.179,0.0192
2020,3,27,22,2.56,0.335
2020,3,27,23,0.0744,0.0106
2020,3,27,24,0.0827,0.00709
2020,3,27,25,0.508,0.0705
2020,3,27,26,0.931,0.127
2020,3,27,27,0.0709,0.0101
2020,3,27,28,0.269,0.0336
2020,3,27,29,0.147,0.014
2020,3,27,30,0.0936,0.0134
2020,3,27,31,0.103,0.0148
2020,3,27,32,0.325,0.0371
2020,3,27,33,0.147,0.021
2020,3,27,34,1.22,0.156
2020,3,27,35,0.0477,0.00681
2020,3,27,36,3.32,0.424
2020,3,27,37,0.0286,0.00409
2020,3,27,38,0.131,0.0187
2020,3,27,39,0.188,0.0257
2020,3,27,40,0.202,0.0253
2020,3,27,41,0.285,0.0305
2020,3,27,42,0.18,0.0245
2020,3,27,44,0,0
2020,3,27,45,0.252,0.0277
2020,3,27,46,0.113,0
2020,3,27,47,0.0879,0.0126
2020,3,27,48,0.0862,0.00985
2020,3,27,49,0.0624,0.00891
2020,3,27,50,1.6,0.183
2020,3,27,51,0.164,0.0201
2020,3,27,53,2.35,0.18
2020,3,27,54,0,0
2020,3,27,55,0.275,0.0319
2020,3,27,56,0,0
2020,3,28,1,0.0816,0.0117
2020,3,28,2,0.137,0.0195
2020,3,28,4,0.206,0.0275
2020,3,28,5,0.166,0.0237
2020,3,28,6,0.309,0.034
2020,3,28,8,0.764,0.0943
2020,3,28,9,0.926,0.112
2020,3,28,10,0.513,0.0734
2020,3,28,11,0.567,0.0607
2020,3,28,12,0.261,0.0299
2020,3,28,13,0.744,0.0794
2020,3,28,15,0,0
2020,3,28,16,0.28,0.04
2020,3,28,17,0.395,0.0496
2020,3,28,18,0.564,0.0679
2020,3,28,19,0.0951,0.0136
2020,3,28,20,0.206,0.0196
2020,3,28,21,0.201,0.0192
2020,3,28,22,2.95,0.372
2020,3,28,23,0.0744,0.0106
2020,3,28,24,0.165,0.0165
2020,3,28,25,0.638,0.0871
2020,3,28,26,1.12,0.152
2020,3,28,27,0.0887,0.0101
2020,3,28,28,0.437,0.0576
2020,3,28,29,0.179,0.0186
2020,3,28,30,0.0936,0.0134
2020,3,28,31,0.103,0.0148
2020,3,28,32,0.455,0.0557
2020,3,28,33,0.147,0.021
2020,3,28,34,1.58,0.199
2020,3,28,35,0.0954,0.0136
2020,3,28,36,4.81,0.617
2020,3,28,37,0.0381,0.00545
2020,3,28,38,0.131,0.0187
2020,3,28,39,0.214,0.0269
2020,3,28,40,0.379,0.0505
2020,3,28,41,0.308,0.0305
2020,3,28,42,0.273,0.0368
2020,3,28,44,0.189,0.027
2020,3,28,45,0.291,0.0333
2020,3,28,46,0.113,0
2020,3,28,47,0.0879,0.00837
2020,3,28,48,0.103,0.0123
2020,3,28,49,0.0624,0.00891
2020,3,28,50,1.92,0.229
2020,3,28,51,0.199,0.0234
2020,3,28,53,2.53,0.184
2020,3,28,54,0,0
2020,3,28,55,0.292,0.0319
2020,3,28,56,0,0
2020,3,29,1,0.102,0.0146
2020,3,29,2,0.273,0.0391
2020,3,29,4,0.247,0.0314
2020,3,29,5,0.199,0.0284
2020,3,29,6,0.334,0.0351
2020,3,29,8,0.816,0.0992
2020,3,29,9,0.954,0.104
2020,3,29,10,0.616,0.088
2020,3,29,11,0.708,0.081
2020,3,29,12,0.279,0.0313
2020,3,29,13,0.782,0.078
2020,3,29,15,0,0
2020,3,29,16,0.336,0.048
2020,3,29,17,0.56,0.0699
2020,3,29,18,0.594,0.0658
2020,3,29,19,0.127,0.0181
2020,3,29,20,0.24,0.0245
2020,3,29,21,0.201,0.0192
2020,3,29,22,3.29,0.409
2020,3,29,23,0.223,0.0319
2020,3,29,24,0.182,0.0189
2020,3,29,25,0.696,0.0891
2020,3,29,26,1.32,0.176
2020,3,29,27,0.16,0.0203
2020,3,29,28,0.47,0.0624
2020,3,29,29,0.196,0.0209
2020,3,29,30,0.0936,0.0134
2020,3,29,31,0.103,0.0148
2020,3,29,32,0.487,0.0603
2020,3,29,33,0.221,0.0315
2020,3,29,34,1.81,0.227
2020,3,29,35,0.0954,0.0136
2020,3,29,36,6.07,0.762
2020,3,29,37,0.0572,0.00817
2020,3,29,38,0.131,0.0187
2020,3,29,39,0.257,0.033
2020,3,29,40,0.404,0.0505
2020,3,29,41,0.308,0.0271
2020,3,29,42,0.312,0.0413
2020,3,29,44,0.283,0.0405
2020,3,29,45,0.311,0.0361
2020,3,29,46,0.113,0
2020,3,29,47,0.103,0.0105
2020,3,29,48,0.121,0.0138
2020,3,29,49,0.0624,0.00446
2020,3,29,50,1.92,0.229
2020,3,29,51,0.258,0.0268
2020,3,29,53,2.74,0.21
2020,3,29,54,0.0558,0.00797
2020,3,29,55,0.292,0.0319
2020,3,29,56,0,0
2020,3,30,1,0.224,0.032
2020,3,30,2,0.273,0.0391
2020,3,30,4,0.275,0.0353
2020,3,30,5,0.232,0.0331
2020,3,30,6,0.372,0.039
2020,3,30,8,0.886,0.102
2020,3,30,9,1.01,0.104
2020,3,30,10,0.719,0.103
2020,3,30,11,1.28,0.142
2020,3,30,12,0.335,0.0359
2020,3,30,13,0.97,0.105
2020,3,30,15,0,0
2020,3,30,16,0.392,0.056
2020,3,30,17,0.663,0.0812
2020,3,30,18,0.654,0.0679
2020,3,30,19,0.19,0.0272
2020,3,30,20,0.309,0.0343
2020,3,30,21,0.246,0.0256
2020,3,30,22,4,0.467
2020,3,30,23,0.223,0.0319
2020,3,30,24,0.248,0.0284
2020,3,30,25,0.812,0.0974
2020,3,30,26,1.97,0.259
2020,3,30,27,0.177,0.0228
2020,3,30,28,0.538,0.072
2020,3,30,29,0.212,0.0209
2020,3,30,30,0.374,0.0535
2020,3,30,31,0.155,0.0222
2020,3,30,32,0.584,0.0649
2020,3,30,33,0.221,0.021
2020,3,30,34,2.24,0.277
2020,3,30,35,0.191,0.0273
2020,3,30,36,7.77,0.976
2020,3,30,37,0.0572,0.00817
2020,3,30,38,0.394,0.0562
2020,3,30,39,0.342,0.0416
2020,3,30,40,0.43,0.0542
2020,3,30,41,0.379,0.0373
2020,3,30,42,0.375,0.0469
2020,3,30,44,0.378,0.0539
2020,3,30,45,0.35,0.0361
2020,3,30,46,0.113,0
2020,3,30,47,0.19,0.023
2020,3,30,48,0.159,0.0192
2020,3,30,49,0.125,0.0134
2020,3,30,50,1.92,0.229
2020,3,30,51,0.305,0.0335
2020,3,30,53,2.9,0.208
2020,3,30,54,0.0558,0.00797
2020,3,30,55,0.343,0.0368
2020,3,30,56,0,0
2020,3,31,1,0.286,0.0408
2020,3,31,2,0.273,0.0391
2020,3,31,4,0.33,0.0353
2020,3,31,5,0.265,0.0284
2020,3,31,6,0.466,0.0477
2020,3,31,8,1.2,0.144
2020,3,31,9,1.94,0.228
2020,3,31,10,1.03,0.147
2020,3,31,11,1.28,0.142
2020,3,31,12,0.396,0.0432
2020,3,31,13,1.19,0.118
2020,3,31,15,0.0706,0.0101
2020,3,31,16,0.504,0.0719
2020,3,31,17,0.844,0.103
2020,3,31,18,0.906,0.0934
2020,3,31,19,0.222,0.0272
2020,3,31,20,0.343,0.0343
2020,3,31,21,0.403,0.048
2020,3,31,22,5.16,0.596
2020,3,31,23,0.372,0.0531
2020,3,31,24,0.298,0.0331
2020,3,31,25,1.29,0.162
2020,3,31,26,2.64,0.343
2020,3,31,27,0.213,0.0279
2020,3,31,28,0.672,0.0912
2020,3,31,29,0.244,0.0233
2020,3,31,30,0.468,0.0668
2020,3,31,31,0.207,0.0295
2020,3,31,32,0.844,0.0928
2020,3,31,33,0.221,0.021
2020,3,31,34,3.01,0.359
2020,3,31,35,0.238,0.0341
2020,3,31,36,9.92,1.22
2020,3,31,37,0.0953,0.0136
2020,3,31,38,0.394,0.0562
2020,3,31,39,0.471,0.0574
2020,3,31,40,0.581,0.0722
2020,3,31,41,0.427,0.0339
2020,3,31,42,0.562,0.0714
2020,3,31,44,0.755,0.108
2020,3,31,45,0.427,0.0388
2020,3,31,46,0.113,0
2020,3,31,47,0.19,0.023
2020,3,31,48,0.197,0.0227
2020,3,31,49,0.156,0.0178
2020,3,31,50,2.08,0.137
2020,3,31,51,0.316,0.0335
2020,3,31,53,2.97,0.193
2020,3,31,54,0.0558,0.00797
2020,3,31,55,0.429,0.0491
2020,3,31,56,0,0
2020,4,1,1,0.571,0.0787
2020,4,1,2,0.273,0.0391
2020,4,1,4,0.398,0.0451
2020,4,1,5,0.331,0.0379
2020,4,1,6,0.537,0.0521
2020,4,1,8,1.39,0.151
2020,4,1,9,2.38,0.264
2020,4,1,10,1.13,0.161
2020,4,1,11,1.56,0.182
2020,4,1,12,0.466,0.0512
2020,4,1,13,1.45,0.144
2020,4,1,15,0.0706,0.0101
2020,4,1,16,0.504,0.0719
2020,4,1,17,1.15,0.141
2020,4,1,18,1.19,0.129
2020,4,1,19,0.285,0.0362
2020,4,1,20,0.378,0.0392
2020,4,1,21,0.448,0.048
2020,4,1,22,5.92,0.645
2020,4,1,23,0.521,0.0744
2020,4,1,24,0.546,0.0685
2020,4,1,25,1.77,0.222
2020,4,1,26,3.36,0.419
2020,4,1,27,0.301,0.0405
2020,4,1,28,0.739,0.0816
2020,4,1,29,0.342,0.0303
2020,4,1,30,0.468,0.0668
2020,4,1,31,0.258,0.0369
2020,4,1,32,1.04,0.102
2020,4,1,33,0.294,0.0315
2020,4,1,34,4,0.471
2020,4,1,35,0.286,0.0341
2020,4,1,36,12.4,1.49
2020,4,1,37,0.105,0.0136
2020,4,1,38,0.394,0.0562
2020,4,1,39,0.556,0.066
2020,4,1,40,0.758,0.0903
2020,4,1,41,0.45,0.0305
2020,4,1,42,0.609,0.0736
2020,4,1,44,0.944,0.135
2020,4,1,45,0.505,0.0499
2020,4,1,46,0.113,0
2020,4,1,47,0.337,0.0418
2020,4,1,48,0.224,0.0256
2020,4,1,49,0.218,0.0267
2020,4,1,50,2.56,0.183
2020,4,1,51,0.211,0.0151
2020,4,1,53,3.28,0.225
2020,4,1,54,0.112,0.0159
2020,4,1,55,0.567,0.0638
2020,4,1,56,0,0
2020,4,2,1,0.653,0.0845
2020,4,2,2,0.273,0.0391
2020,4,2,4,0.481,0.053
2020,4,2,5,0.398,0.0426
2020,4,2,6,0.625,0.0593
2020,4,2,8,1.67,0.179
2020,4,2,9,3.14,0.365
2020,4,2,10,1.23,0.161
2020,4,2,11,1.7,0.182
2020,4,2,12,0.67,0.0765
2020,4,2,13,1.66,0.161
2020,4,2,15,0.141,0.0202
2020,4,2,16,0.504,0.048
2020,4,2,17,1.3,0.157
2020,4,2,18,1.4,0.151
2020,4,2,19,0.349,0.0453
2020,4,2,20,0.481,0.0539
2020,4,2,21,0.761,0.0927
